COD_ACIDENTE;DATA;LOG1;LOG2;NUMERO;BAIRRO;AMC;NATUREZA;ILUMINACAO;TEMPO;SUPERFICIEPISTA;TIPOCRUZAMENTO;CONTROLETRAFEGO;USOSOLO;MORTOS;FERIDOS;ILESOS;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL;COORDENADAS
360284;2020-07-08 19:35:00;AVENIDA ENG SANTANA JUNIOR, 636;, ; 636;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.48100414 -3.733950157);
360287;2020-07-08 19:31:00;AVENIDA GOV RAUL BARBOSA, ;, ; ;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(0 0);
360289;2020-07-08 18:16:00;RUA LUIS VIEIRA, 653;, ; 653;;;Atropelamento;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;0;0;0;1;0;0;0;0;0;0;(-38.5878945 -3.79276076);
360292;2020-07-08 16:39:00;AVENIDA CONTORNO NORTE D71, 1638;, ; 1638;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5906215 -3.8104215);
360291;2020-07-08 16:35:00;RUA VITAL BRASIL, 1294;, ; 1294;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5927274 -3.7795012);
360295;2020-07-08 16:27:00;RUA CON DE CASTRO, 2316;, ; 2316;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;2;0;0;0;0;0;0;0;0;0;(-38.578036 -3.7899835);
358372;2020-07-08 15:01:00;AVENIDA IMPERADOR, ;AVENIDA DUQ CAXIAS, ; ;;;Colisão Lateral;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;0;1;1;1;0;0;0;1;0;0;0;0;0;(-38.535297 -3.730048);
359465;2020-07-08 14:00:00;AVENIDA ROGACIANO LEITE, 401;, ; 401;;;Choque c/ Obstáculo Fixo;Luz do Dia;Bom;Seca;Meio de Quadra;Outros;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.49333 -3.76182);
360296;2020-07-08 13:58:00;AVENIDA PRS JUSCELINO KUBITSCHEK (PASSARÉ), ;AVENIDA DR SILAS MUNGUBA, ; ;;;Colisão;Luz do Dia;;;;;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.52933 -3.80213);
359736;2020-07-08 13:53:00;RUA PEDRO MELO, ;RUA JOAQUIM LEITAO, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;0;2;0;0;0;0;0;0;0;0;(-38.5921 -3.744174);
358371;2020-07-08 13:22:00;AVENIDA DEP PAULINO ROCHA, 2405;, ; 2405;;;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de Quadra;Semáforo;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.51798 -3.81058);
359440;2020-07-08 13:10:00;AVENIDA SEN CARLOS JEREISSATI (AEROPORTO), ;, ; ;;;Colisão;Luz do Dia;;Seca;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.52685 -3.783753);
360301;2020-07-08 12:06:00;RUA ALBERTO MAGNO, 542;, ; 542;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.546178 -3.760521);
360300;2020-07-08 11:41:00;RUA CAP GUSTAVO, 7613;, ; 7613;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
360302;2020-07-08 11:26:00;RUA PEDRO TOLEDO, 147;, ; 147;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.47444 -3.7211);
360311;2020-07-08 10:43:00;RUA PRO JOSE BONIFACIO, ;RUA GOMES PASSOS, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.562431 -3.710794);
360312;2020-07-08 10:02:00;AVENIDA PONTES VIEIRA, ;RUA VIS MAUA, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;2;1;1;1;0;0;0;0;0;0;0;0;(-38.504401 -3.751653);
360313;2020-07-08 09:16:00;RUA 6, 122;, ; 122;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
359439;2020-07-08 08:00:00;RD CE-040, ;, ; ;;;Colisão;Luz do Dia;;Seca;Meio de Quadra;;Longo da via;0;2;0;0;1;0;1;0;0;0;0;0;0;(-38.47606989 -3.84962623);
358369;2020-07-08 07:59:00;AVENIDA JOR THOMAZ COELHO, ;, ; ;;;Colisão Traseira;Luz do Dia;Bom;Seca;;;Longo da via;0;2;1;1;1;0;0;0;0;0;0;0;0;(-38.513878 -3.8283947);
358370;2020-07-08 06:51:00;AVENIDA DUQ CAXIAS, 2037;, ; 2037;;;Colisão Transversal;Luz do Dia;Bom;Seca;Meio de Quadra;;Longo da via;0;2;1;0;2;0;0;0;0;0;0;0;0;(-38.542701 -3.727637);
358789;2020-07-08 06:50:00;RD BR 020, ;, ; ;;;Outros;Luz do Dia;;;Meio de Quadra;;Longo da via;0;0;1;0;1;0;0;0;0;0;0;0;0;(-38.508333 -3.868769);
359735;2020-07-08 01:45:00;RUA ANA BATISTA, 977;, ; 977;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;1;1;0;0;0;0;0;0;0;0;(-38.58504 -3.72691);
360318;2020-07-08 00:55:00;RUA JOANA BATISTA, 945;, ; 945;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361239;2020-07-07 22:56:00;RUA LUIS VIEIRA, ;, ; ;;;Colisão;;;;;;Longo da via;0;2;0;0;0;0;0;0;0;0;0;0;0;(0 0);
361240;2020-07-07 22:46:00;AVENIDA ENG HUMBERTO MONTE, ;AVENIDA GOV PARSIFAL BARROSO, ; ;;;Colisão;;;;;;Cruzamento;0;1;1;2;0;0;0;0;0;0;0;0;0;(-38.569025 -3.736609);
358368;2020-07-07 20:52:00;AVENIDA DOM MANUEL, ;RUA METON DE ALENCAR, ; ;;;Colisão Transversal;Via Iluminada;Bom;Seca;Meio de Quadra;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.52362 -3.73609);
361241;2020-07-07 20:40:00;RUA DESCARTES BRAGA, 135;, ; 135;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;1;0;0;0;0;0;0;0;0;0;(-38.60989 -3.79545);
358367;2020-07-07 20:35:00;RUA JOAO CARVALHO, ;RUA TIBURCIO CAVALCANTE, ; ;;;Colisão Transversal;Via Iluminada;Bom;Seca;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.503547 -3.73895);
359733;2020-07-07 20:18:00;AVENIDA DOM MANUEL, ;RUA ROCHA LIMA, ; ;;;Colisão;;;;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.523587 -3.735959);
358396;2020-07-07 20:00:00;AVENIDA ABOLICAO, 3998;, ; 3998;;;Colisão Lateral;Via Iluminada;Bom;Seca;Meio de Quadra;Pare;Longo da via;0;1;2;1;1;0;0;0;0;0;0;0;0;(-38.483577 -3.725135);
361242;2020-07-07 18:22:00;RUA CAP NESTOR GOIS, 150;, ; 150;;;Queda;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.5618943 -3.72109467);
361243;2020-07-07 17:14:00;RUA TEODOMIRO DE CASTRO, 1838;, ; 1838;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.57008 -3.7198);
361244;2020-07-07 16:59:00;RUA JORGE DUMAR, 2603;, ; 2603;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.540821 -3.75887747);
361245;2020-07-07 16:33:00;AVENIDA JOR THOMAZ COELHO, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(0 0);
361246;2020-07-07 16:27:00;RUA VALPARAISO, 1380;, ; 1380;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.51622 -3.84694);
361247;2020-07-07 16:19:00;AVENIDA DES GONZAGA, 200;, ; 200;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.50374 -3.788811);
358366;2020-07-07 16:05:00;AVENIDA DR SILAS MUNGUBA, 722;, ; 722;;;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de Quadra;Semáforo;Longo da via;0;0;1;1;1;0;0;0;0;0;0;0;0;(-38.559076 -3.780411);
361265;2020-07-07 15:23:00;RUA PEDRO DANTAS, 586;, ; 586;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.52298 -3.78572);
361266;2020-07-07 15:06:00;AVENIDA PRS CASTELO BRANCO, ;AVENIDA DR THEBERGE, ; ;;;Colisão;Luz do Dia;;;Cruz;Semáforo;Cruzamento;0;1;1;2;0;0;0;0;0;0;0;0;0;(-38.563456 -3.710079);
361267;2020-07-07 14:32:00;RUA 3 PLANALTO ITAPERI, 84;, ; 84;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.5522861 -3.81005263);
358364;2020-07-07 14:12:00;AVENIDA PRS COSTA E SILVA, 1251;, ; 1251;;;Colisão Traseira;Luz do Dia;Bom;Seca;Outros;Não Há Controle;Longo da via;0;2;0;0;1;0;0;0;0;0;0;0;0;(-38.569052 -3.815069);
361268;2020-07-07 13:56:00;AVENIDA ROGACIANO LEITE, 1815;, ; 1815;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.498065 -3.770557);
358365;2020-07-07 13:45:00;AVENIDA AMERICO BARREIRA, 278;, ; 278;;;Não informado;Luz do Dia;Bom;Seca;Meio de Quadra;Semáforo;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361270;2020-07-07 13:35:00;AVENIDA JOSE BASTOS, 5290;, ; 5290;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;0;0;0;0;0;0;0;0;0;(-38.563306 -3.758727);
359432;2020-07-07 12:15:00;RD CE-040, ;, ; ;;;Colisão;Luz do Dia;;Seca;Meio de Quadra;;Longo da via;0;4;0;0;4;0;0;0;0;0;0;0;0;(0 0);
361273;2020-07-07 12:10:00;RUA CARLOS MAGNO, 1171;, ; 1171;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.57709 -3.81728);
361277;2020-07-07 12:07:00;RUA JOSE MENDONCA, ;RUA NOSSA SRA APARECIDA, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.602332 -3.757921);
361278;2020-07-07 10:19:00;AVENIDA AUGUSTO DOS ANJOS, 1711;, ; 1711;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.579816 -3.780923);
359734;2020-07-07 09:08:00;RUA BERNARDO MANUEL, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;2;1;1;1;0;0;0;0;0;0;0;0;(0 0);
361281;2020-07-07 07:18:00;AVENIDA JOR THOMAZ COELHO, 293;, ; 293;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.50195 -3.83184);
361282;2020-07-07 01:38:00;RUA PORTO VELHO, 1434;, ; 1434;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;0;2;0;0;0;0;0;0;0;0;(-38.5916434 -3.76348977);
361284;2020-07-06 23:39:00;AVENIDA WASHINGTON SOARES, 2100;, ; 2100;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;1;0;0;0;(-38.481564 -3.776854);
358362;2020-07-06 21:06:00;AVENIDA EDUARDO GIRAO, ;RUA DAMASCENO GIRAO, ; ;;;Colisão Transversal;Via Iluminada;Chuva;Molhada;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.539292 -3.749257);
358361;2020-07-06 19:46:00;AVENIDA PRS COSTA E SILVA, 2907;, ; 2907;;;Colisão Traseira;Via Iluminada;Bom;Molhada;Meio de Quadra;Semáforo;Longo da via;0;2;0;0;2;0;0;0;0;0;0;0;0;(-38.55635 -3.82157);
358363;2020-07-06 19:35:00;AVENIDA CARNEIRO DE MENDONCA, ;RUA PEDRO MUNIZ, ; ;;;Colisão;Via Iluminada;Chuva;Molhada;Cruz;Semáforo;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.563646 -3.765627);
361286;2020-07-06 19:24:00;AVENIDA SEN FERNANDES TAVORA, ;RUA MONTE CLARO, ; ;;;Colisão;;;;;;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.570427 -3.770153);
361287;2020-07-06 19:08:00;RUA ANTONIO ARRUDA, ;RUA CREUSA ROCHA, ; ;;;Colisão;;;;;;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.594151 -3.720645);
361288;2020-07-06 19:05:00;AVENIDA GAL OSORIO DE PAIVA, 8060;, ; 8060;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;0;0;0;0;0;0;0;0;0;0;(-38.6183253 -3.82148694);
361283;2020-07-06 19:05:00;AVENIDA PRS COSTA E SILVA, ;, ; ;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;2;0;1;0;0;0;0;0;0;0;0;0;(0 0);
358360;2020-07-06 18:54:00;AVENIDA IMPERADOR, ;RUA SAO PAULO, ; ;;;Colisão Traseira;Via Iluminada;Chuva;Molhada;Cruz;Semáforo;Cruzamento;0;1;2;1;2;0;0;0;0;0;0;0;0;(-38.533522 -3.724049);
361289;2020-07-06 18:19:00;RUA PIAUI, 1388;, ; 1388;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.57141 -3.75312);
359464;2020-07-06 18:17:00;RUA CASTRO E SILVA, ;, ; ;;;Colisão Traseira;Anoitecer;Bom;Seca;;;Longo da via;0;2;0;0;2;0;0;0;0;0;0;0;0;(0 0);
361290;2020-07-06 17:42:00;AVENIDA CARNEIRO DE MENDONCA, 395;, ; 395;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.563089 -3.765857);
359462;2020-07-06 17:30:00;RUA METON DE ALENCAR, ;RUA VINTE E QUATRO DE MAIO, ; ;;;Colisão Transversal;Anoitecer;Bom;Molhada;Cruz;Pare;Cruzamento;0;2;0;1;0;0;0;1;0;0;0;0;0;(-38.533848 -3.732626);
361292;2020-07-06 15:19:00;RUA ANTONIO POMPEU, ;RUA RUBIA SAMPAIO, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.540544 -3.731652);
361294;2020-07-06 12:33:00;AVENIDA JOVITA FEITOSA, 2278;, ; 2278;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5579136 -3.74013687);
361295;2020-07-06 11:17:00;RUA VALPARAISO, 567;, ; 567;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;2;0;1;0;0;0;0;0;0;0;0;0;(-38.5255358 -3.84440477);
361296;2020-07-06 10:40:00;AVENIDA DR SILAS MUNGUBA, 1409;, ; 1409;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.55391 -3.78395);
358358;2020-07-06 09:11:00;RUA DOM SEBASTIAO LEME, ;RUA DR JOAO DE DEUS D11, ; ;;;Não informado;Luz do Dia;Chuva;Molhada;Cruz;Pare;Cruzamento;0;0;2;0;2;0;0;0;0;0;0;0;0;(-38.526391 -3.745333);
361297;2020-07-06 09:07:00;RUA DR JOSE GOIANA, 596;, ; 596;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;2;0;0;0;0;0;0;0;0;0;0;0;(-38.5952978 -3.72952327);
358359;2020-07-06 08:25:00;AVENIDA PRS CASTELO BRANCO, 1143;, ; 1143;;;Colisão Lateral;Luz do Dia;Chuva;Molhada;Meio de Quadra;Semáforo;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.53430049 -3.718572023);
361299;2020-07-06 08:05:00;RUA EDUARDO ARAUJO, ;RUA CEREJEIRAS, ; ;;;Colisão;Luz do Dia;;;;;Cruzamento;0;1;1;0;1;0;0;0;0;1;0;0;0;(-38.59668 -3.81829);
361312;2020-07-06 07:32:00;RUA DR JORGE DA ROCHA, ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361311;2020-07-06 07:14:00;AVENIDA RUI BARBOSA, 1635;, ; 1635;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.509731 -3.736928);
361310;2020-07-06 06:41:00;AVENIDA H CJ CEARA, ;AVENIDA C CJ CEARA, ; ;;;Colisão;Luz do Dia;;;Outros;Pare;Cruzamento;0;2;1;2;0;0;0;0;0;0;0;0;0;(-38.609547 -3.762711);
361313;2020-07-05 23:49:00;AVENIDA JOSE LEON, 1473;, ; 1473;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;2;0;0;0;0;0;0;0;0;0;(-38.498043 -3.788769);
361314;2020-07-05 23:07:00;RUA SAO BENTO, 939;, ; 939;;;Colisão;;;;Meio de Quadra;;Longo da via;0;2;0;0;0;0;0;0;0;0;0;0;0;(0 0);
361315;2020-07-05 22:20:00;RUA BAR ARACATI, 150;, ; 150;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.508762 -3.722914);
361317;2020-07-05 22:17:00;RUA JOR ANTONIO P TAVARES, 1043;, ; 1043;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;1;1;0;0;1;0;0;0;0;0;0;(-38.5077149 -3.8145949);
361319;2020-07-05 22:07:00;RUA BAR SOBRAL, 491;, ; 491;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.553351 -3.767483);
358782;2020-07-05 21:25:00;RD BR 116, 15000;, ; 15000;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.501113 -3.882329);
361401;2020-07-05 20:30:00;AVENIDA CEL CARVALHO, ;, ; ;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;2;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361404;2020-07-05 20:06:00;RUA ALBERTO FERREIRA, 1074;, ; 1074;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.58361 -3.72677);
361405;2020-07-05 19:03:00;RUA PROF. MANOEL LOURENCO, 95;, ; 95;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.469443 -3.8085872);
361423;2020-07-05 18:50:00;RUA MIN ALBUQUERQUE LIMA, 153;, ; 153;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;0;0;0;0;1;0;0;0;0;0;(0 0);
361426;2020-07-05 18:49:00;RUA PEDRO LUIZ SOBRINHO, 966;, ; 966;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;1;1;0;0;0;0;0;0;0;0;0;(-38.59031 -3.7816);
361429;2020-07-05 18:13:00;AVENIDA FRANCISCO SA, 5090;, ; 5090;;;Atropelamento;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(-38.569768 -3.713169);
361435;2020-07-05 17:33:00;RUA MOTA CAMBRAIA, 125;, ; 125;;;Atropelamento;Anoitecer;;;Meio de Quadra;;Longo da via;0;1;1;0;1;0;0;0;0;0;0;0;0;(0 0);
361440;2020-07-05 17:25:00;RUA ADARIAS DE LIMA, 301;, ; 301;;;Colisão;Anoitecer;;;Meio de Quadra;;Longo da via;0;2;0;0;0;0;0;0;0;0;0;0;0;(-38.53446 -3.72002);
358356;2020-07-05 15:12:00;RUA FRANCISCO ALMEIDA, 70;, ; 70;;;Não informado;Luz do Dia;Bom;Seca;Meio de Quadra;Pare;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.59087 -3.81716);
361441;2020-07-05 15:05:00;AVENIDA DR SILAS MUNGUBA, 1150;, ; 1150;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.539505 -3.7905989);
358357;2020-07-05 14:59:00;RUA TAQUARI, 2421;, ; 2421;;;Choque c/ Obstáculo Fixo;Luz do Dia;Bom;Seca;Meio de Quadra;Não Há Controle;Longo da via;0;1;0;0;1;0;0;0;0;0;0;0;0;(-38.60223559 -3.776030509);
361444;2020-07-05 14:57:00;AVENIDA DA INDEPENDENCIA, 840;, ; 840;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5882579 -3.72768661);
358781;2020-07-05 13:30:00;RD BR 116, 1000;, ; 1000;;;Colisão Frontal;Luz do Dia;;;Meio de Quadra;;Longo da via;0;2;0;0;2;0;0;0;0;0;0;0;0;(-38.518702 -3.762554);
359413;2020-07-05 12:50:00;RD CE-025, ;, ; ;;;Colisão;Luz do Dia;;Seca;Meio de Quadra;;Longo da via;0;2;0;0;1;0;0;1;0;0;0;0;0;(-38.44333873 -3.805111679);
361450;2020-07-05 12:17:00;RUA ROSINHA SAMPAIO, 2233;, ; 2233;;;Não informado;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.5984108 -3.72392362);
361453;2020-07-05 11:32:00;RUA CON DE CASTRO, 5531;, ; 5531;;;Atropelamento;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;0;0;0;0;0;0;0;0;0;(-38.5975 -3.8119512);
361462;2020-07-05 10:57:00;RUA ALEMANHA, ;RUA CASIMIRO DE ABREU, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.560984 -3.77981);
361466;2020-07-05 10:56:00;RUA MARIA CLARA, ;RUA ALBERTO FERREIRA, ; ;;;Colisão;Luz do Dia;;;Cruz;Pare;Cruzamento;0;2;0;0;0;0;0;0;0;0;0;0;0;(-38.583527 -3.7256763);
361467;2020-07-05 10:53:00;RUA DEMETRIO MENEZES, ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
358354;2020-07-05 10:27:00;AVENIDA BERNARDO MANUEL, 10800;, ; 10800;;;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de Quadra;Semáforo;Longo da via;0;2;0;1;1;0;0;0;0;0;0;0;0;(-38.56065 -3.82988);
358355;2020-07-05 10:09:00;AVENIDA JOVITA FEITOSA, 3184;, ; 3184;;;Colisão Traseira;Luz do Dia;Bom;Seca;;;Longo da via;0;1;1;0;2;0;0;0;0;0;0;0;0;(-38.566273 -3.7418618);
361495;2020-07-05 10:02:00;AVENIDA LINEU MACHADO, 1006;, ; 1006;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;1;1;1;0;0;0;0;0;0;0;0;(-38.5783128 -3.76858689);
361498;2020-07-05 08:52:00;RD BR 116, ;, ; ;;;Queda;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361497;2020-07-05 08:04:00;AVENIDA BEIRA MAR, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(0 0);
361496;2020-07-05 07:54:00;AVENIDA AGUANAMBI, ;, ; ;;;Colisão;Luz do Dia;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(0 0);
361494;2020-07-05 04:59:00;RUA BARRA NOVA, 989;, ; 989;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.505596 -3.784476);
361493;2020-07-05 04:43:00;AVENIDA DEP PAULINO ROCHA, 1303;, ; 1303;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;0;2;0;0;0;0;0;0;0;0;(-38.50859429 -3.808365462);
361492;2020-07-05 02:06:00;RUA MIGUEL GURGEL, ;, ; ;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(0 0);
361491;2020-07-05 01:25:00;AVENIDA SEN VIRGILIO TAVORA, 9;, ; 9;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(0 0);
361489;2020-07-04 23:54:00;AVENIDA PRS CASTELO BRANCO, ;, ; ;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(0 0);
361488;2020-07-04 23:50:00;RUA JOSE LINHARES, 598;, ; 598;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.5248096 -3.84123008);
361487;2020-07-04 22:18:00;AVENIDA JOSE JATAHY, ;AVENIDA DUQ CAXIAS, ; ;;;Colisão;;;;T;Semáforo;Cruzamento;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.545566 -3.726698);
361485;2020-07-04 21:28:00;AVENIDA ROGACIANO LEITE, 2280;, ; 2280;;;Queda;;;;Meio de Quadra;;Longo da via;0;1;0;1;0;0;0;0;0;0;0;0;0;(-38.499855 -3.77514197);
361484;2020-07-04 21:23:00;AVENIDA ABOLICAO, 3235;, ; 3235;;;Colisão;;;;Meio de Quadra;;Longo da via;0;1;0;1;1;0;0;0;0;0;0;0;0;(-38.490302 -3.726523);
361483;2020-07-04 21:11:00;AVENIDA JOAO PESSOA, 5425;, ; 5425;;;Não informado;;;;Meio de Quadra;;Longo da via;0;2;0;2;0;0;0;0;0;0;0;0;0;(-38.5549895 -3.75860879);
361482;2020-07-04 20:24:00;RUA EMILIO SA, 205;, ; 205;;;Atropelamento;;;;Meio de Quadra;;Longo da via;0;1;0;0;0;0;0;0;0;0;1;0;0;(-38.5698697 -3.80217789);
